Date,Adj Close,Close,High,Low,Open,Volume
2018-03-14,375.07037353515625,482.5249938964844,484.07501220703125,480.0,481.0,2354082
2018-03-15,372.77734375,479.57501220703125,486.29998779296875,477.625,484.0,2590154
2018-03-16,376.06146240234375,483.79998779296875,489.7749938964844,473.5249938964844,480.0,9482072
2018-03-19,360.08782958984375,463.25,481.79998779296875,460.5,481.3500061035156,3318748
2018-03-20,364.24639892578125,468.6000061035156,473.875,457.79998779296875,462.5,3707786
2018-03-21,364.3047180175781,468.67498779296875,474.95001220703125,463.2250061035156,472.5,3818980
2018-03-22,361.661865234375,465.2749938964844,474.45001220703125,462.5,470.5,3095286
2018-03-23,372.09722900390625,478.70001220703125,480.2749938964844,451.7749938964844,452.5,5478072
2018-03-26,375.8477478027344,483.5249938964844,485.5,472.5,478.6000061035156,3571336
2018-03-27,377.791015625,486.0249938964844,489.45001220703125,477.25,487.5,2495200
2018-03-28,376.4501647949219,484.29998779296875,490.79998779296875,477.5249938964844,480.7749938964844,4620172
2018-04-02,380.68634033203125,489.75,492.45001220703125,482.3999938964844,483.1499938964844,1295646
2018-04-03,376.7027587890625,484.625,494.5,481.5249938964844,486.25,2036000
2018-04-04,372.81622314453125,479.625,490.625,474.75,490.5,1804780
2018-04-05,373.90447998046875,481.0249938964844,492.1000061035156,478.2749938964844,485.0,2805104
2018-04-06,370.2511901855469,476.32501220703125,486.0,475.29998779296875,486.0,2515810
2018-04-09,370.4842224121094,476.625,481.32501220703125,474.0,477.1499938964844,1708072
2018-04-10,368.6187744140625,474.2250061035156,480.9750061035156,471.7749938964844,476.54998779296875,2431772
2018-04-11,375.94488525390625,483.6499938964844,488.8500061035156,475.67498779296875,477.5,3716964
2018-04-12,392.5599060058594,505.0249938964844,506.5,483.6499938964844,483.9750061035156,8182766
2018-04-13,385.253173828125,495.625,510.0,494.125,507.25,6361110
2018-04-16,388.61505126953125,499.95001220703125,503.375,488.04998779296875,489.5,3824528
2018-04-17,392.9291076660156,505.5,508.0,498.5249938964844,498.5249938964844,3729906
2018-04-18,387.4295654296875,498.42498779296875,507.8999938964844,496.5,507.45001220703125,2008262
2018-04-19,395.8634033203125,509.2749938964844,510.75,499.5,502.5,2301628
2018-04-20,412.886474609375,531.1749877929688,537.0999755859375,509.95001220703125,510.0,9490598
2018-04-23,422.8553466796875,544.0,554.0,527.5,531.0,9086924
2018-04-24,412.73101806640625,530.9749755859375,549.875,529.0499877929688,542.4500122070312,3993618
2018-04-25,415.3932800292969,534.4000244140625,540.75,523.0,530.9249877929688,3002280
2018-04-26,418.69683837890625,538.6500244140625,544.1749877929688,525.8250122070312,528.0,6052212
2018-04-27,404.8413391113281,520.8250122070312,545.3250122070312,517.5,538.5,4764608
2018-04-30,409.15533447265625,526.375,539.5,522.5250244140625,524.4500122070312,3147666
2018-05-02,388.84814453125,500.25,525.9749755859375,497.75,525.0,15014958
2018-05-03,359.7769470214844,462.8500061035156,498.5,460.0,498.5,15276024
2018-05-04,361.3898010253906,464.92498779296875,472.0,453.8500061035156,461.4750061035156,8365006
2018-05-07,360.7485046386719,464.1000061035156,470.32501220703125,460.5249938964844,468.3999938964844,2576842
2018-05-08,357.6004333496094,460.04998779296875,466.5,453.54998779296875,465.1000061035156,4080268
2018-05-09,361.2617492675781,463.75,468.32501220703125,460.3999938964844,462.0,2757280
2018-05-10,362.31341552734375,465.1000061035156,468.95001220703125,463.04998779296875,466.45001220703125,3741482
2018-05-11,363.3455810546875,466.42498779296875,469.125,465.54998779296875,465.6000061035156,2117402
2018-05-14,360.4048767089844,462.6499938964844,468.70001220703125,460.2250061035156,468.70001220703125,3132296
2018-05-15,360.2879333496094,462.5,466.3500061035156,455.7749938964844,460.1499938964844,4239330
2018-05-16,358.4378356933594,460.125,465.45001220703125,458.25,461.25,1963972
2018-05-17,354.34814453125,454.875,463.45001220703125,452.3500061035156,463.45001220703125,2899904
2018-05-18,346.9281921386719,445.3500061035156,459.0,443.54998779296875,452.5,3517726
2018-05-21,348.9729919433594,447.9750061035156,450.2749938964844,443.5,446.0,2942476
2018-05-22,352.458984375,452.45001220703125,455.8500061035156,444.7749938964844,445.17498779296875,2485094
2018-05-23,348.3497619628906,447.17498779296875,459.20001220703125,445.92498779296875,452.5,3734828
2018-05-24,355.1075744628906,455.8500061035156,458.95001220703125,450.1000061035156,452.9750061035156,6309330
2018-05-25,356.7825012207031,458.0,461.92498779296875,456.0,458.95001220703125,2089082
2018-05-28,348.408203125,447.25,458.5,445.5,458.0,2651764
2018-05-29,352.53692626953125,452.54998779296875,454.75,447.5,449.5,1985832
2018-05-30,353.41326904296875,453.67498779296875,455.8999938964844,448.79998779296875,453.5,2374048
2018-05-31,354.581787109375,455.17498779296875,457.3999938964844,450.5249938964844,454.0,5618644
2018-06-01,352.43951416015625,452.42498779296875,461.95001220703125,450.0,455.0,1939062
2018-06-04,350.82305908203125,450.3500061035156,458.45001220703125,449.57501220703125,453.5,1505886
2018-06-05,344.7274475097656,442.5249938964844,455.1000061035156,440.0249938964844,452.9750061035156,2547736
2018-06-06,354.0364990234375,454.4750061035156,458.8999938964844,445.0,445.9750061035156,2337712
2018-06-07,358.8662109375,460.67498779296875,463.0,452.5,452.5,2137298
2018-06-08,361.7291564941406,464.3500061035156,467.95001220703125,458.92498779296875,460.5,2268428
2018-06-11,355.0686950683594,455.79998779296875,471.25,453.875,466.5,4105194
2018-06-12,356.31512451171875,457.3999938964844,462.0,455.82501220703125,456.4750061035156,2961048
2018-06-13,359.7816467285156,461.8500061035156,462.8999938964844,457.0249938964844,460.0,2113706
2018-06-14,364.9425048828125,468.4750061035156,470.0,460.5249938964844,464.0,3755080
2018-06-15,369.36328125,474.1499938964844,477.0,465.5249938964844,468.4750061035156,6186584
2018-06-18,363.4818420410156,466.6000061035156,478.67498779296875,465.625,477.25,2653666
2018-06-19,358.5157470703125,460.2250061035156,470.2749938964844,457.70001220703125,466.45001220703125,2812474
2018-06-20,354.8155517578125,455.4750061035156,464.375,453.20001220703125,460.5,2820262
2018-06-21,351.5436096191406,451.2749938964844,458.5,449.54998779296875,456.04998779296875,3208902
2018-06-22,352.4200744628906,452.3999938964844,460.8999938964844,450.92498779296875,453.5249938964844,4036700
2018-06-25,354.0171203613281,454.45001220703125,458.75,452.0,452.45001220703125,4255720
2018-06-26,354.6011962890625,455.20001220703125,457.75,453.29998779296875,454.5,3249236
2018-06-27,358.74932861328125,460.5249938964844,462.5,455.1499938964844,456.1000061035156,5751028
2018-06-28,354.28961181640625,454.79998779296875,464.9750061035156,452.45001220703125,463.2250061035156,13566568
2018-06-29,360.77490234375,463.125,464.375,456.67498779296875,457.04998779296875,6059554
2018-07-02,360.7164001464844,463.04998779296875,466.2250061035156,460.42498779296875,463.5,1776396
2018-07-03,365.1566467285156,468.75,469.95001220703125,458.57501220703125,465.0,2054476
2018-07-04,360.54119873046875,462.82501220703125,469.25,462.0,468.4750061035156,1547894
2018-07-05,362.6445007324219,465.5249938964844,467.75,460.5,464.04998779296875,3416140
2018-07-06,367.6495666503906,471.95001220703125,474.7749938964844,461.5,467.5,5055508
2018-07-09,374.524169921875,480.7749938964844,482.5,472.95001220703125,474.5,3711984
2018-07-10,381.5352783203125,489.7749938964844,497.5,487.5249938964844,497.5,11042854
2018-07-11,386.9493713378906,496.7250061035156,500.54998779296875,489.57501220703125,491.8500061035156,10209714
2018-07-12,391.8570556640625,503.0249938964844,509.8999938964844,501.0,502.9750061035156,10093442
2018-07-13,383.0153503417969,491.67498779296875,498.8999938964844,488.0,498.5,11524056
2018-07-16,378.63348388671875,486.04998779296875,495.45001220703125,485.1000061035156,492.5,3404444
2018-07-17,381.82733154296875,490.1499938964844,492.0,484.5,488.6000061035156,3241946
2018-07-18,385.5664978027344,494.95001220703125,498.3999938964844,492.0249938964844,492.95001220703125,3784400
2018-07-19,382.52838134765625,491.04998779296875,497.25,488.25,495.0,1501536
2018-07-20,389.18896484375,499.6000061035156,502.25,490.2749938964844,491.79998779296875,4379550
2018-07-23,391.3896179199219,502.42498779296875,505.4750061035156,495.54998779296875,501.5,3296730
2018-07-24,386.228759765625,495.79998779296875,504.5,494.57501220703125,500.75,2925630
2018-07-25,375.5953369140625,482.1499938964844,496.75,480.0,496.5,5643672
2018-07-26,371.0382080078125,476.29998779296875,483.9750061035156,472.5249938964844,482.1499938964844,7970088
2018-07-27,375.26434326171875,481.7250061035156,484.8500061035156,475.25,479.5,4929768
2018-07-30,368.9153747558594,473.57501220703125,490.57501220703125,471.54998779296875,486.5,6447110
2018-07-31,375.90692138671875,482.54998779296875,483.25,473.67498779296875,475.17498779296875,4771570
2018-08-01,381.18475341796875,489.32501220703125,490.0,482.5,484.0,3568096
2018-08-02,374.8813781738281,480.25,492.0,479.2749938964844,488.0,3200706
2018-08-03,376.11077880859375,481.82501220703125,484.95001220703125,478.7250061035156,483.0249938964844,2289018
2018-08-06,373.32012939453125,478.25,484.2749938964844,476.5,484.0,2165794
2018-08-07,378.12091064453125,484.3999938964844,485.4750061035156,479.54998779296875,480.45001220703125,2235882
2018-08-08,376.4620056152344,482.2749938964844,484.8999938964844,478.625,484.5,1517966
2018-08-09,373.3786926269531,478.32501220703125,483.9750061035156,477.54998779296875,483.9750061035156,2005458
2018-08-10,377.02801513671875,483.0,483.8999938964844,478.1499938964844,480.6499938964844,2417448
2018-08-13,383.6631164550781,491.5,492.125,482.75,482.9750061035156,2885640
2018-08-14,390.1810607910156,499.8500061035156,501.0,489.5,494.07501220703125,4962034
2018-08-16,389.22479248046875,498.625,507.3999938964844,496.1499938964844,498.8999938964844,5908118
2018-08-17,391.4886169433594,501.5249938964844,503.8999938964844,497.5249938964844,500.0,2960410
2018-08-20,385.712158203125,494.125,503.25,493.5,502.5,2829604
2018-08-21,392.093505859375,502.29998779296875,507.0,499.17498779296875,500.8999938964844,9839198
2018-08-23,400.3092956542969,512.8250122070312,514.0499877929688,505.0,505.0,5537558
2018-08-24,399.4115295410156,511.67498779296875,519.5250244140625,510.07501220703125,515.2249755859375,4540390
2018-08-27,405.51983642578125,519.5,520.1500244140625,512.5,513.0,2488450
2018-08-28,406.2027282714844,520.375,523.375,518.4500122070312,520.0,2626156
2018-08-29,403.11944580078125,516.4249877929688,520.5750122070312,513.5,519.1500244140625,4063384
2018-08-30,396.7575988769531,508.2749938964844,516.4500122070312,506.7749938964844,514.5,4883942
2018-08-31,408.427490234375,523.2249755859375,527.5,509.75,510.5,6558672
2018-09-03,409.4812927246094,524.5750122070312,530.5,522.2999877929688,526.5,4454306
2018-09-04,420.0973205566406,538.1749877929688,539.5,525.5,525.5750122070312,5584742
2018-09-05,421.1121826171875,539.4749755859375,543.5,534.0,537.9000244140625,5701112
2018-09-06,424.9566345214844,544.4000244140625,544.9000244140625,532.7000122070312,537.5,5991810
2018-09-07,419.16058349609375,536.9749755859375,543.4749755859375,532.6749877929688,543.4749755859375,4379878
2018-09-10,424.9175720214844,544.3499755859375,548.4500122070312,538.5,538.5,8205078
2018-09-11,423.51251220703125,542.5499877929688,549.5,541.0,545.0,8472420
2018-09-12,424.1759948730469,543.4000244140625,549.5,541.0499877929688,546.0,4139134
2018-09-14,417.8922119140625,535.3499755859375,544.2249755859375,532.5999755859375,542.0,7290574
2018-09-17,420.8975830078125,539.2000122070312,542.2000122070312,535.0250244140625,535.0250244140625,3018112
2018-09-18,423.0441589355469,541.9500122070312,545.5,539.2000122070312,540.0,2745526
2018-09-19,424.3712463378906,543.6500244140625,549.2249755859375,540.5499877929688,541.5,4439812
2018-09-21,423.43450927734375,542.4500122070312,546.0,539.2750244140625,545.5,6595630
2018-09-24,427.8839416503906,548.1500244140625,553.0,540.2750244140625,542.9500122070312,4432578
2018-09-25,435.7093505859375,558.1749877929688,562.5250244140625,547.1500244140625,551.0,5664544
2018-09-26,425.4834899902344,545.0750122070312,560.4249877929688,542.5750122070312,560.0499877929688,2870394
2018-09-27,426.28363037109375,546.0999755859375,552.2249755859375,544.25,546.9749755859375,5731064
2018-09-28,424.5662536621094,543.9000244140625,549.875,542.75,546.0499877929688,4445086
2018-10-01,428.7035217285156,549.2000122070312,550.5,540.5,542.5999755859375,3406600
2018-10-03,425.932373046875,545.6500244140625,550.8499755859375,536.9000244140625,549.9500122070312,4730720
2018-10-04,420.39007568359375,538.5499877929688,546.4249877929688,530.5,542.4249877929688,3891118
2018-10-05,423.0832214355469,542.0,549.0,535.0499877929688,536.0,2895914
2018-10-08,418.4385681152344,536.0499877929688,542.2750244140625,524.0,535.0,2311830
2018-10-09,416.9944763183594,534.2000122070312,539.5250244140625,521.7249755859375,533.25,2694524
2018-10-10,410.515625,525.9000244140625,531.5250244140625,519.2750244140625,529.5,4523678
2018-10-11,393.81085205078125,504.5,512.75,499.0,512.75,6266576
2018-10-12,384.5022277832031,492.57501220703125,503.5,487.25,501.6499938964844,4651748
2018-10-15,391.4494934082031,501.4750061035156,503.07501220703125,490.0,490.0,3614908
2018-10-16,391.6252136230469,501.70001220703125,506.25,494.5249938964844,500.0,3003220
2018-10-17,399.76287841796875,512.125,518.0,503.5,503.5,3253970
2018-10-19,374.10076904296875,479.25,509.70001220703125,476.6499938964844,508.0,6869592
2018-10-22,382.5116271972656,490.0249938964844,493.95001220703125,478.57501220703125,482.0,3774108
2018-10-23,371.38824462890625,475.7749938964844,491.79998779296875,473.79998779296875,485.0,2948962
2018-10-24,382.765380859375,490.3500061035156,495.2749938964844,472.8999938964844,487.5,8442982
2018-10-25,392.1910400390625,502.42498779296875,505.7250061035156,484.0,489.3999938964844,6176258
2018-10-26,377.2621765136719,483.29998779296875,499.9750061035156,481.0,499.9750061035156,3615756
2018-10-29,384.6974182128906,492.82501220703125,495.9750061035156,476.875,482.6000061035156,2786080
2018-10-30,392.988525390625,502.42498779296875,508.4750061035156,488.3500061035156,493.6499938964844,6121068
2018-10-31,412.8363952636719,527.7999877929688,532.8499755859375,501.0,502.6499938964844,6582228
2018-11-01,394.5724182128906,504.45001220703125,528.7249755859375,501.75,527.5,3946070
2018-11-02,392.8907470703125,502.29998779296875,514.75,497.57501220703125,508.0,5575206
2018-11-05,399.2067565917969,510.375,512.0750122070312,501.8999938964844,502.75,1938928
2018-11-06,402.39422607421875,514.4500122070312,521.0,506.79998779296875,511.375,2921884
2018-11-07,403.43072509765625,515.7750244140625,517.4249877929688,513.375,514.5,139254
2018-11-09,402.0032043457031,513.9500122070312,523.5,506.75,521.5,7343566
2018-11-12,405.4839172363281,518.4000244140625,529.5,516.0250244140625,516.2249755859375,4782454
2018-11-13,404.075927734375,516.5999755859375,527.4249877929688,514.6749877929688,519.9249877929688,2737474
2018-11-14,389.95751953125,498.54998779296875,515.7000122070312,481.5,515.5,3033632
2018-11-15,386.69189453125,494.375,514.5,490.8999938964844,499.95001220703125,3582306
2018-11-16,399.7739562988281,511.1000061035156,518.9000244140625,496.875,498.5,6698234
2018-11-19,406.77447509765625,520.0499877929688,521.4000244140625,507.125,511.1000061035156,4180070
2018-11-20,394.5920104980469,504.4750061035156,517.5,501.6499938964844,517.5,2628564
2018-11-21,385.2840270996094,492.57501220703125,507.0,489.7749938964844,501.5249938964844,2503064
2018-11-22,382.8983154296875,489.5249938964844,501.0,487.70001220703125,494.0,3129880
2018-11-26,391.28717041015625,500.25,502.95001220703125,481.5,492.25,4758562
2018-11-27,400.1455993652344,511.57501220703125,514.5,496.5,499.3500061035156,4103018
2018-11-28,407.9477844238281,521.5499877929688,523.875,506.17498779296875,511.6000061035156,2460574
2018-11-29,396.3519287109375,506.7250061035156,522.6749877929688,504.25,521.6500244140625,3260512
2018-11-30,396.95806884765625,507.5,513.1500244140625,502.125,509.0,4219388
2018-12-03,398.2095642089844,509.1000061035156,512.8499755859375,502.3500061035156,510.54998779296875,2908898
2018-12-04,405.2687683105469,518.125,521.5,508.5249938964844,509.04998779296875,2836286
2018-12-05,411.05694580078125,525.5250244140625,529.0,511.0,518.2249755859375,3873412
2018-12-06,395.9803771972656,506.25,532.75,504.5,524.6749877929688,4051262
2018-12-07,376.2106628417969,480.9750061035156,500.0,467.2250061035156,500.0,21093670
2018-12-10,368.4084167480469,471.0,485.3500061035156,468.54998779296875,479.9750061035156,6182964
2018-12-11,374.2161560058594,478.42498779296875,482.57501220703125,465.3500061035156,470.5,5605848
2018-12-12,379.8478698730469,485.625,487.0,471.6499938964844,482.5,3653708
2018-12-13,382.5072937011719,489.0249938964844,491.2749938964844,481.7250061035156,485.0249938964844,2756644
2018-12-14,375.9174499511719,480.6000061035156,484.3999938964844,475.0,483.0,4611032
2018-12-17,380.0043029785156,485.82501220703125,487.0,476.95001220703125,482.54998779296875,2792580
2018-12-18,385.30352783203125,492.6000061035156,494.3999938964844,479.70001220703125,484.9750061035156,3874502
2018-12-19,374.33343505859375,478.57501220703125,491.79998779296875,477.0,490.0,6117266
2018-12-20,375.2525329589844,479.75,482.3500061035156,474.0,474.1499938964844,4527954
2018-12-21,373.2774353027344,477.2250061035156,482.0,472.5,478.5249938964844,10439250
2018-12-24,366.78533935546875,468.92498779296875,477.95001220703125,467.57501220703125,477.5,2941564
2018-12-26,368.72119140625,471.3999938964844,473.8500061035156,465.5,469.0,2434064
2018-12-27,371.06781005859375,474.3999938964844,480.0,471.32501220703125,474.5,5096808
2018-12-28,374.8027038574219,479.17498779296875,481.5,475.0,476.04998779296875,1556666
2018-12-31,377.1492919921875,482.17498779296875,483.29998779296875,477.79998779296875,481.2250061035156,1437004
2019-01-01,375.3893737792969,479.92498779296875,482.5,476.42498779296875,481.0,717468
2019-01-02,370.109619140625,473.17498779296875,481.0,469.57501220703125,479.5,2270096
2019-01-03,370.8918151855469,474.17498779296875,480.0,472.5,475.0,2809224
2019-01-04,364.6344299316406,466.17498779296875,475.2749938964844,462.5,473.0,3077278
2019-01-07,368.23236083984375,470.7749938964844,475.0,467.95001220703125,469.95001220703125,2344752
2019-01-08,369.640380859375,472.57501220703125,474.0,466.54998779296875,474.0,3031576
2019-01-09,367.00048828125,469.20001220703125,474.2749938964844,466.1499938964844,473.5,2471720
2019-01-10,366.003173828125,467.92498779296875,471.5,466.0,471.5,1832096
2019-01-11,367.6457824707031,470.0249938964844,470.5,460.0,467.5,4331368
2019-01-14,366.5311584472656,468.6000061035156,472.0,464.0,470.5,1956808
2019-01-15,370.6375732421875,473.8500061035156,477.95001220703125,464.5,464.5,3693892
2019-01-16,366.9417724609375,469.125,477.1000061035156,468.375,474.0,1701242
2019-01-17,373.375244140625,477.3500061035156,478.5,466.54998779296875,467.54998779296875,3690234
2019-01-18,377.9118957519531,483.1499938964844,484.375,473.17498779296875,474.29998779296875,4685056
2019-01-21,377.69683837890625,482.875,490.75,481.0249938964844,484.5249938964844,3265418
2019-01-22,367.91949462890625,470.375,482.2749938964844,468.5,481.0,4791592
2019-01-23,369.36651611328125,472.2250061035156,474.9750061035156,469.3500061035156,473.75,5641586
2019-01-24,370.1488037109375,473.2250061035156,476.8500061035156,469.625,472.45001220703125,2954782
2019-01-25,379.1242370605469,484.70001220703125,487.8500061035156,473.04998779296875,474.5,4310008
2019-01-28,382.4094543457031,488.8999938964844,490.0,481.95001220703125,486.5,3029930
2019-01-29,386.5746154785156,494.2250061035156,497.42498779296875,480.54998779296875,489.0,4733138
2019-01-30,398.2878112792969,509.20001220703125,517.5,500.75,509.0,14053348
2019-01-31,393.1253356933594,502.6000061035156,511.57501220703125,493.375,509.79998779296875,9058428
2019-02-01,408.2411193847656,521.9249877929688,525.0,505.25,505.29998779296875,6460222
2019-02-04,408.61273193359375,522.4000244140625,528.9000244140625,520.1500244140625,522.5,4133944
2019-02-05,410.55224609375,523.875,527.5,520.75,523.25,2368564
2019-02-06,413.4715270996094,527.5999755859375,532.4749755859375,522.5499877929688,525.5,2331000
2019-02-07,416.48858642578125,531.4500122070312,538.9000244140625,528.0,528.0,3251088
2019-02-08,418.6633605957031,534.2249755859375,538.0,529.0250244140625,530.0,3733802
2019-02-11,422.9344177246094,539.6749877929688,542.0,531.5,534.0499877929688,3157886
2019-02-12,414.8822021484375,529.4000244140625,539.2000122070312,526.375,538.0,2788882
2019-02-14,415.86175537109375,530.6500244140625,535.0,528.5250244140625,535.0,1970720
2019-02-15,414.2747802734375,528.625,533.6749877929688,520.75,533.0999755859375,2492120
2019-02-18,409.9841613769531,523.1500244140625,536.0,516.25,530.4000244140625,2550698
2019-02-19,407.14324951171875,519.5250244140625,525.5999755859375,518.1749877929688,524.0,1837440
2019-02-20,414.54901123046875,528.9749755859375,530.75,513.0,521.1749877929688,2558354
2019-02-21,412.7662048339844,526.7000122070312,530.75,521.2999877929688,530.0,2603154
2019-02-22,417.76220703125,533.0750122070312,535.25,522.0,522.0999755859375,2844492
2019-02-25,424.07086181640625,541.125,542.5,531.4749755859375,535.2999877929688,2340940
2019-02-26,414.901611328125,529.4249877929688,547.9749755859375,527.4749755859375,540.2999877929688,3726370
2019-02-27,415.4894714355469,530.1749877929688,533.0,519.0,530.0,3325110
2019-02-28,412.96209716796875,526.9500122070312,534.9749755859375,523.8499755859375,534.9749755859375,6661660
2019-03-01,412.45263671875,526.2999877929688,530.7000122070312,521.875,527.5,2295910
2019-03-05,412.4331359863281,526.2750244140625,529.9000244140625,522.5999755859375,528.8499755859375,2117558
2019-03-06,408.78900146484375,521.625,531.0,519.2999877929688,530.2999877929688,2807252
2019-03-07,405.37994384765625,517.2750244140625,525.25,516.0,523.7999877929688,2073614
2019-03-08,395.38800048828125,504.5249938964844,514.9749755859375,503.0,514.7000122070312,3176094
2019-03-11,393.5658874511719,502.20001220703125,510.875,500.5,503.5,4547588
2019-03-12,397.0728759765625,506.67498779296875,509.75,500.0249938964844,503.54998779296875,4902188
2019-03-13,402.9505615234375,514.1749877929688,521.5,507.04998779296875,509.3500061035156,6803340
2019-03-14,394.48681640625,503.375,520.2750244140625,502.04998779296875,517.5,3793832
2019-03-15,403.32275390625,514.6500244140625,516.9249877929688,504.3999938964844,506.0,5207688
2019-03-18,397.0337219238281,506.625,519.9749755859375,505.95001220703125,516.0499877929688,1690728
2019-03-19,406.02642822265625,518.0999755859375,521.0,506.54998779296875,510.04998779296875,3242552
2019-03-20,406.7121276855469,518.9749755859375,527.25,515.75,521.0,4408802
2019-03-22,401.5790710449219,512.4249877929688,524.0,509.0,519.0,5237090
2019-03-25,398.7577819824219,508.82501220703125,514.5,505.92498779296875,514.5,3055910
2019-03-26,405.3995361328125,517.2999877929688,521.9000244140625,505.75,506.67498779296875,3311446
2019-03-27,408.7498474121094,521.5750122070312,528.1749877929688,510.0,510.0,2911690
2019-03-28,424.3255310058594,541.4500122070312,544.1749877929688,525.0,525.7000122070312,8627614
2019-04-01,435.2382507324219,555.375,560.0,541.0250244140625,545.0,4617730
2019-04-02,432.04473876953125,551.2999877929688,560.0,546.25,555.0,2787844
2019-04-03,439.09796142578125,560.2999877929688,566.6500244140625,545.7750244140625,551.2999877929688,5296628
2019-04-04,430.2618713378906,549.0250244140625,559.0250244140625,540.75,559.0,8444208
2019-04-05,428.2046813964844,546.4000244140625,552.3250122070312,542.75,545.1749877929688,3409044
2019-04-08,429.5957336425781,548.1749877929688,550.5,540.4749755859375,547.5,4027848
2019-04-09,438.13787841796875,559.0750122070312,564.4249877929688,548.0999755859375,548.1749877929688,6500982
2019-04-10,430.5166015625,549.3499755859375,562.6500244140625,548.0999755859375,560.0,4826866
